x,y,prob
0.311558,0.854271,0.99752
0.311558,0.859296,0.997211
0.311558,0.864322,0.996865
0.311558,0.869347,0.996476
0.311558,0.874372,0.996039
0.311558,0.879397,0.995548
0.311558,0.884422,0.994997
0.311558,0.889447,0.994377
0.311558,0.894472,0.993681
0.311558,0.899497,0.9929
0.311558,0.904523,0.992023
0.311558,0.909548,0.991039
0.311558,0.914573,0.989934
0.311558,0.919598,0.988694
0.311558,0.924623,0.987304
0.311558,0.929648,0.985746
0.311558,0.934673,0.983999
0.311558,0.939698,0.982043
0.311558,0.944724,0.979851
0.311558,0.949749,0.977399
0.311558,0.954774,0.974656
0.311558,0.959799,0.97159
0.311558,0.964824,0.968164
0.311558,0.969849,0.964341
0.311558,0.974874,0.960078
0.311558,0.979899,0.955329
0.311558,0.984925,0.950044
0.311558,0.98995,0.94417
0.311558,0.994975,0.937651
0.311558,1,0.930427
0.316583,0,0.00165632
0.316583,0.00502513,0.00186643
0.316583,0.0100503,0.00210315
0.316583,0.0150754,0.00236981
0.316583,0.0201005,0.00267019
0.316583,0.0251256,0.00300853
0.316583,0.0301508,0.0033896
0.316583,0.0351759,0.00381875
0.316583,0.040201,0.004302
0.316583,0.0452261,0.00484611
0.316583,0.0502513,0.00545866
0.316583,0.0552764,0.00614815
0.316583,0.0603015,0.00692413
0.316583,0.0653266,0.00779728
0.316583,0.0703518,0.00877956
0.316583,0.0753769,0.00988436
0.316583,0.080402,0.0111266
0.316583,0.0854271,0.012523
0.316583,0.0904523,0.0140922
0.316583,0.0954774,0.0158548
0.316583,0.100503,0.0178339
0.316583,0.105528,0.0200551
0.316583,0.110553,0.0225464
0.316583,0.115578,0.0253393
0.316583,0.120603,0.0284681
0.316583,0.125628,0.0319706
0.316583,0.130653,0.035888
0.316583,0.135678,0.0402655
0.316583,0.140704,0.0451519
0.316583,0.145729,0.0506
0.316583,0.150754,0.0566665
0.316583,0.155779,0.0634118
0.316583,0.160804,0.0708996
0.316583,0.165829,0.0791968
0.316583,0.170854,0.0883727
0.316583,0.175879,0.098498
0.316583,0.180905,0.109644
0.316583,0.18593,0.121881
0.316583,0.190955,0.135275
0.316583,0.19598,0.149891
0.316583,0.201005,0.165783
0.316583,0.20603,0.182997
0.316583,0.211055,0.201567
0.316583,0.21608,0.22151
0.316583,0.221106,0.242826
0.316583,0.226131,0.265494
0.316583,0.231156,0.289469
0.316583,0.236181,0.314682
0.316583,0.241206,0.341037
0.316583,0.246231,0.368412
0.316583,0.251256,0.396662
0.316583,0.256281,0.425618
0.316583,0.261307,0.455094
0.316583,0.266332,0.484888
0.316583,0.271357,0.514789
0.316583,0.276382,0.544586
0.316583,0.281407,0.574066
0.316583,0.286432,0.603029
0.316583,0.291457,0.631287
0.316583,0.296482,0.658673
0.316583,0.301508,0.685039
0.316583,0.306533,0.710265
0.316583,0.311558,0.734254
0.316583,0.316583,0.756936
0.316583,0.321608,0.778267
0.316583,0.326633,0.798225
0.316583,0.331658,0.81681
0.316583,0.336683,0.834038
0.316583,0.341709,0.849944
0.316583,0.346734,0.864573
0.316583,0.351759,0.877981
0.316583,0.356784,0.89023
0.316583,0.361809,0.901387
0.316583,0.366834,0.911523
0.316583,0.371859,0.920709
0.316583,0.376884,0.929015
0.316583,0.38191,0.936511
0.316583,0.386935,0.943264
0.316583,0.39196,0.949338
0.316583,0.396985,0.954792
0.316583,0.40201,0.959685
0.316583,0.407035,0.964067
0.316583,0.41206,0.967989
0.316583,0.417085,0.971496
0.316583,0.422111,0.974629
0.316583,0.427136,0.977425
0.316583,0.432161,0.97992
0.316583,0.437186,0.982143
0.316583,0.442211,0.984125
0.316583,0.447236,0.98589
0.316583,0.452261,0.987461
0.316583,0.457286,0.988859
0.316583,0.462312,0.990103
0.316583,0.467337,0.991209
0.316583,0.472362,0.992193
0.316583,0.477387,0.993067
0.316583,0.482412,0.993844
0.316583,0.487437,0.994534
0.316583,0.492462,0.995148
0.316583,0.497487,0.995692
0.316583,0.502513,0.996176
0.316583,0.507538,0.996606
0.316583,0.512563,0.996988
0.316583,0.517588,0.997326
0.316583,0.522613,0.997627
0.316583,0.527638,0.997894
0.316583,0.532663,0.998131
0.316583,0.537688,0.998342
0.316583,0.542714,0.998528
0.316583,0.547739,0.998694
0.316583,0.552764,0.998841
0.316583,0.557789,0.998972
0.316583,0.562814,0.999088
0.316583,0.567839,0.99919
0.316583,0.572864,0.999282
0.316583,0.577889,0.999363
0.316583,0.582915,0.999434
0.316583,0.58794,0.999498
0.316583,0.592965,0.999555
0.316583,0.59799,0.999605
0.316583,0.603015,0.999649
0.316583,0.60804,0.999689
0.316583,0.613065,0.999724
0.316583,0.61809,0.999755
0.316583,0.623116,0.999783
0.316583,0.628141,0.999807
0.316583,0.633166,0.999829
0.316583,0.638191,0.999848
0.316583,0.643216,0.999865
0.316583,0.648241,0.999881
0.316583,0.653266,0.999894
0.316583,0.658291,0.999906
0.316583,0.663317,0.999917
0.316583,0.668342,0.999926
0.316583,0.673367,0.999934
0.316583,0.678392,0.999942
0.316583,0.683417,0.999948
0.316583,0.688442,0.999942
0.316583,0.693467,0.999935
0.316583,0.698492,0.999926
0.316583,0.703518,0.999917
0.316583,0.708543,0.999907
0.316583,0.713568,0.999895
0.316583,0.718593,0.999882
0.316583,0.723618,0.999868
0.316583,0.728643,0.999851
0.316583,0.733668,0.999833
0.316583,0.738693,0.999812
0.316583,0.743719,0.999789
0.316583,0.748744,0.999762
0.316583,0.753769,0.999733
0.316583,0.758794,0.999699
0.316583,0.763819,0.999662
0.316583,0.768844,0.99962
0.316583,0.773869,0.999573
0.316583,0.778894,0.999519
0.316583,0.78392,0.99946
0.316583,0.788945,0.999392
0.316583,0.79397,0.999317
0.316583,0.798995,0.999232
0.316583,0.80402,0.999136
0.316583,0.809045,0.999029
0.316583,0.81407,0.998908
0.316583,0.819095,0.998772
0.316583,0.824121,0.998619
0.316583,0.829146,0.998447
0.316583,0.834171,0.998254
0.316583,0.839196,0.998037
0.316583,0.844221,0.997794
0.316583,0.849246,0.99752
0.316583,0.854271,0.997211
0.316583,0.859296,0.996865
0.316583,0.864322,0.996476
0.316583,0.869347,0.996039
0.316583,0.874372,0.995548
0.316583,0.879397,0.994997
0.316583,0.884422,0.994377
0.316583,0.889447,0.993681
0.316583,0.894472,0.9929
0.316583,0.899497,0.992023
0.316583,0.904523,0.991039
0.316583,0.909548,0.989934
0.316583,0.914573,0.988694
0.316583,0.919598,0.987304
0.316583,0.924623,0.985746
0.316583,0.929648,0.983999
0.316583,0.934673,0.982043
0.316583,0.939698,0.979851
0.316583,0.944724,0.977399
0.316583,0.949749,0.974656
0.316583,0.954774,0.97159
0.316583,0.959799,0.968164
0.316583,0.964824,0.964341
0.316583,0.969849,0.960078
0.316583,0.974874,0.955329
0.316583,0.979899,0.950044
0.316583,0.984925,0.94417
0.316583,0.98995,0.937651
0.316583,0.994975,0.930427
0.316583,1,0.922435
0.321608,0,0.00186643
0.321608,0.00502513,0.00210315
0.321608,0.0100503,0.00236981
0.321608,0.0150754,0.00267019
0.321608,0.0201005,0.00300853
0.321608,0.0251256,0.0033896
0.321608,0.0301508,0.00381875
0.321608,0.0351759,0.004302
0.321608,0.040201,0.00484611
0.321608,0.0452261,0.00545866
0.321608,0.0502513,0.00614815
0.321608,0.0552764,0.00692413
0.321608,0.0603015,0.00779728
0.321608,0.0653266,0.00877956
0.321608,0.0703518,0.00988436
0.321608,0.0753769,0.0111266
0.321608,0.080402,0.012523
0.321608,0.0854271,0.0140922
0.321608,0.0904523,0.0158548
0.321608,0.0954774,0.0178339
0.321608,0.100503,0.0200551
0.321608,0.105528,0.0225464
0.321608,0.110553,0.0253393
0.321608,0.115578,0.0284681
0.321608,0.120603,0.0319706
0.321608,0.125628,0.035888
0.321608,0.130653,0.0402655
0.321608,0.135678,0.0451519
0.321608,0.140704,0.0506
0.321608,0.145729,0.0566665
0.321608,0.150754,0.0634118
0.321608,0.155779,0.0708996
0.321608,0.160804,0.0791968
0.321608,0.165829,0.0883727
0.321608,0.170854,0.098498
0.321608,0.175879,0.109644
0.321608,0.180905,0.121881
0.321608,0.18593,0.135275
0.321608,0.190955,0.149891
0.321608,0.19598,0.165783
0.321608,0.201005,0.182997
0.321608,0.20603,0.201567
0.321608,0.211055,0.22151
0.321608,0.21608,0.242826
0.321608,0.221106,0.265494
0.321608,0.226131,0.289469
0.321608,0.231156,0.314682
0.321608,0.236181,0.341037
0.321608,0.241206,0.368412
0.321608,0.246231,0.396662
0.321608,0.251256,0.425618
0.321608,0.256281,0.455094
0.321608,0.261307,0.484888
0.321608,0.266332,0.514789
0.321608,0.271357,0.544586
0.321608,0.276382,0.574066
0.321608,0.281407,0.603029
0.321608,0.286432,0.631287
0.321608,0.291457,0.658673
0.321608,0.296482,0.685039
0.321608,0.301508,0.710265
0.321608,0.306533,0.734254
0.321608,0.311558,0.756936
0.321608,0.316583,0.778267
0.321608,0.321608,0.798225
0.321608,0.326633,0.81681
0.321608,0.331658,0.834038
0.321608,0.336683,0.849944
0.321608,0.341709,0.864573
0.321608,0.346734,0.877981
0.321608,0.351759,0.89023
0.321608,0.356784,0.901387
0.321608,0.361809,0.911523
0.321608,0.366834,0.920709
0.321608,0.371859,0.929015
0.321608,0.376884,0.936511
0.321608,0.38191,0.943264
0.321608,0.386935,0.949338
0.321608,0.39196,0.954792
0.321608,0.396985,0.959685
0.321608,0.40201,0.964067
0.321608,0.407035,0.967989
0.321608,0.41206,0.971496
0.321608,0.417085,0.974629
0.321608,0.422111,0.977425
0.321608,0.427136,0.97992
0.321608,0.432161,0.982143
0.321608,0.437186,0.984125
0.321608,0.442211,0.98589
0.321608,0.447236,0.987461
0.321608,0.452261,0.988859
0.321608,0.457286,0.990103
0.321608,0.462312,0.991209
0.321608,0.467337,0.992193
0.321608,0.472362,0.993067
0.321608,0.477387,0.993844
0.321608,0.482412,0.994534
0.321608,0.487437,0.995148
0.321608,0.492462,0.995692
0.321608,0.497487,0.996176
0.321608,0.502513,0.996606
0.321608,0.507538,0.996988
0.321608,0.512563,0.997326
0.321608,0.517588,0.997627
0.321608,0.522613,0.997894
0.321608,0.527638,0.998131
0.321608,0.532663,0.998342
0.321608,0.537688,0.998528
0.321608,0.542714,0.998694
0.321608,0.547739,0.998841
0.321608,0.552764,0.998972
0.321608,0.557789,0.999088
0.321608,0.562814,0.99919
0.321608,0.567839,0.999282
0.321608,0.572864,0.999363
0.321608,0.577889,0.999434
0.321608,0.582915,0.999498
0.321608,0.58794,0.999555
0.321608,0.592965,0.999605
0.321608,0.59799,0.999649
0.321608,0.603015,0.999689
0.321608,0.60804,0.999724
0.321608,0.613065,0.999755
0.321608,0.61809,0.999783
0.321608,0.623116,0.999807
0.321608,0.628141,0.999829
0.321608,0.633166,0.999848
0.321608,0.638191,0.999865
0.321608,0.643216,0.999881
0.321608,0.648241,0.999894
0.321608,0.653266,0.999906
0.321608,0.658291,0.999917
0.321608,0.663317,0.999926
0.321608,0.668342,0.999934
0.321608,0.673367,0.999942
0.321608,0.678392,0.999948
0.321608,0.683417,0.999942
0.321608,0.688442,0.999935
0.321608,0.693467,0.999926
0.321608,0.698492,0.999917
0.321608,0.703518,0.999907
0.321608,0.708543,0.999895
0.321608,0.713568,0.999882
0.321608,0.718593,0.999868
0.321608,0.723618,0.999851
0.321608,0.728643,0.999833
0.321608,0.733668,0.999812
0.321608,0.738693,0.999789
0.321608,0.743719,0.999762
0.321608,0.748744,0.999733
0.321608,0.753769,0.999699
0.321608,0.758794,0.999662
0.321608,0.763819,0.99962
0.321608,0.768844,0.999573
0.321608,0.773869,0.999519
0.321608,0.778894,0.99946
0.321608,0.78392,0.999392
0.321608,0.788945,0.999317
0.321608,0.79397,0.999232
0.321608,0.798995,0.999136
0.321608,0.80402,0.999029
0.321608,0.809045,0.998908
0.321608,0.81407,0.998772
0.321608,0.819095,0.998619
0.321608,0.824121,0.998447
0.321608,0.829146,0.998254
0.321608,0.834171,0.998037
0.321608,0.839196,0.997794
0.321608,0.844221,0.99752
0.321608,0.849246,0.997211
0.321608,0.854271,0.996865
0.321608,0.859296,0.996476
0.321608,0.864322,0.996039
0.321608,0.869347,0.995548
0.321608,0.874372,0.994997
0.321608,0.879397,0.994377
0.321608,0.884422,0.993681
0.321608,0.889447,0.9929
0.321608,0.894472,0.992023
0.321608,0.899497,0.991039
0.321608,0.904523,0.989934
0.321608,0.909548,0.988694
0.321608,0.914573,0.987304
0.321608,0.919598,0.985746
0.321608,0.924623,0.983999
0.321608,0.929648,0.982043
0.321608,0.934673,0.979851
0.321608,0.939698,0.977399
0.321608,0.944724,0.974656
0.321608,0.949749,0.97159
0.321608,0.954774,0.968164
0.321608,0.959799,0.964341
0.321608,0.964824,0.960078
0.321608,0.969849,0.955329
0.321608,0.974874,0.950044
0.321608,0.979899,0.94417
0.321608,0.984925,0.937651
0.321608,0.98995,0.930427
0.321608,0.994975,0.922435
0.321608,1,0.913611
0.326633,0,0.00210315
0.326633,0.00502513,0.00236981
0.326633,0.0100503,0.00267019
0.326633,0.0150754,0.00300853
0.326633,0.0201005,0.0033896
0.326633,0.0251256,0.00381875
0.326633,0.0301508,0.004302
0.326633,0.0351759,0.00484611
0.326633,0.040201,0.00545866
0.326633,0.0452261,0.00614815
0.326633,0.0502513,0.00692413
0.326633,0.0552764,0.00779728
0.326633,0.0603015,0.00877956
0.326633,0.0653266,0.00988436
0.326633,0.0703518,0.0111266
0.326633,0.0753769,0.012523
0.326633,0.080402,0.0140922
0.326633,0.0854271,0.0158548
0.326633,0.0904523,0.0178339
0.326633,0.0954774,0.0200551
0.326633,0.100503,0.0225464
0.326633,0.105528,0.0253393
0.326633,0.110553,0.0284681
0.326633,0.115578,0.0319706
0.326633,0.120603,0.035888
0.326633,0.125628,0.0402655
0.326633,0.130653,0.0451519
0.326633,0.135678,0.0506
0.326633,0.140704,0.0566665
0.326633,0.145729,0.0634118
0.326633,0.150754,0.0708996
0.326633,0.155779,0.0791969
0.326633,0.160804,0.0883727
0.326633,0.165829,0.098498
0.326633,0.170854,0.109644
0.326633,0.175879,0.121881
0.326633,0.180905,0.135275
0.326633,0.18593,0.149891
0.326633,0.190955,0.165783
0.326633,0.19598,0.182997
0.326633,0.201005,0.201567
0.326633,0.20603,0.22151
0.326633,0.211055,0.242826
0.326633,0.21608,0.265494
0.326633,0.221106,0.289469
0.326633,0.226131,0.314682
0.326633,0.231156,0.341037
0.326633,0.236181,0.368412
0.326633,0.241206,0.396662
0.326633,0.246231,0.425618
0.326633,0.251256,0.455094
0.326633,0.256281,0.484888
0.326633,0.261307,0.514789
0.326633,0.266332,0.544586
0.326633,0.271357,0.574066
0.326633,0.276382,0.603029
0.326633,0.281407,0.631287
0.326633,0.286432,0.658673
0.326633,0.291457,0.685039
0.326633,0.296482,0.710265
0.326633,0.301508,0.734254
0.326633,0.306533,0.756936
0.326633,0.311558,0.778267
0.326633,0.316583,0.798225
0.326633,0.321608,0.81681
0.326633,0.326633,0.834038
0.326633,0.331658,0.849944
0.326633,0.336683,0.864573
0.326633,0.341709,0.877981
0.326633,0.346734,0.89023
0.326633,0.351759,0.901387
0.326633,0.356784,0.911523
0.326633,0.361809,0.920709
0.326633,0.366834,0.929015
0.326633,0.371859,0.936511
0.326633,0.376884,0.943264
0.326633,0.38191,0.949338
0.326633,0.386935,0.954792
0.326633,0.39196,0.959685
0.326633,0.396985,0.964067
0.326633,0.40201,0.967989
0.326633,0.407035,0.971496
0.326633,0.41206,0.974629
0.326633,0.417085,0.977425
0.326633,0.422111,0.97992
0.326633,0.427136,0.982143
0.326633,0.432161,0.984125
0.326633,0.437186,0.98589
0.326633,0.442211,0.987461
0.326633,0.447236,0.988859
0.326633,0.452261,0.990103
0.326633,0.457286,0.991209
0.326633,0.462312,0.992193
0.326633,0.467337,0.993067
0.326633,0.472362,0.993844
0.326633,0.477387,0.994534
0.326633,0.482412,0.995148
0.326633,0.487437,0.995692
0.326633,0.492462,0.996176
0.326633,0.497487,0.996606
0.326633,0.502513,0.996988
0.326633,0.507538,0.997326
0.326633,0.512563,0.997627
0.326633,0.517588,0.997894
0.326633,0.522613,0.998131
0.326633,0.527638,0.998342
0.326633,0.532663,0.998528
0.326633,0.537688,0.998694
0.326633,0.542714,0.998841
0.326633,0.547739,0.998972
0.326633,0.552764,0.999088
0.326633,0.557789,0.99919
0.326633,0.562814,0.999282
0.326633,0.567839,0.999363
0.326633,0.572864,0.999434
0.326633,0.577889,0.999498
0.326633,0.582915,0.999555
0.326633,0.58794,0.999605
0.326633,0.592965,0.999649
0.326633,0.59799,0.999689
0.326633,0.603015,0.999724
0.326633,0.60804,0.999755
0.326633,0.613065,0.999783
0.326633,0.61809,0.999807
0.326633,0.623116,0.999829
0.326633,0.628141,0.999848
0.326633,0.633166,0.999865
0.326633,0.638191,0.999881
0.326633,0.643216,0.999894
0.326633,0.648241,0.999906
0.326633,0.653266,0.999917
0.326633,0.658291,0.999926
0.326633,0.663317,0.999934
0.326633,0.668342,0.999942
0.326633,0.673367,0.999948
0.326633,0.678392,0.999942
0.326633,0.683417,0.999935
0.326633,0.688442,0.999926
0.326633,0.693467,0.999917
0.326633,0.698492,0.999907
0.326633,0.703518,0.999895
0.326633,0.708543,0.999882
0.326633,0.713568,0.999868
0.326633,0.718593,0.999851
0.326633,0.723618,0.999833
0.326633,0.728643,0.999812
0.326633,0.733668,0.999789
0.326633,0.738693,0.999762
0.326633,0.743719,0.999733
0.326633,0.748744,0.999699
0.326633,0.753769,0.999662
0.326633,0.758794,0.99962
0.326633,0.763819,0.999573
0.326633,0.768844,0.999519
0.326633,0.773869,0.99946
0.326633,0.778894,0.999392
0.326633,0.78392,0.999317
0.326633,0.788945,0.999232
0.326633,0.79397,0.999136
0.326633,0.798995,0.999029
0.326633,0.80402,0.998908
0.326633,0.809045,0.998772
0.326633,0.81407,0.998619
0.326633,0.819095,0.998447
0.326633,0.824121,0.998254
0.326633,0.829146,0.998037
0.326633,0.834171,0.997794
0.326633,0.839196,0.99752
0.326633,0.844221,0.997211
0.326633,0.849246,0.996865
0.326633,0.854271,0.996476
0.326633,0.859296,0.996039
0.326633,0.864322,0.995548
0.326633,0.869347,0.994997
0.326633,0.874372,0.994377
0.326633,0.879397,0.993681
0.326633,0.884422,0.9929
0.326633,0.889447,0.992023
0.326633,0.894472,0.991039
0.326633,0.899497,0.989934
0.326633,0.904523,0.988694
0.326633,0.909548,0.987304
0.326633,0.914573,0.985746
0.326633,0.919598,0.983999
0.326633,0.924623,0.982043
0.326633,0.929648,0.979851
0.326633,0.934673,0.977399
0.326633,0.939698,0.974656
0.326633,0.944724,0.97159
0.326633,0.949749,0.968164
0.326633,0.954774,0.964341
0.326633,0.959799,0.960078
0.326633,0.964824,0.955329
0.326633,0.969849,0.950044
0.326633,0.974874,0.94417
0.326633,0.979899,0.937651
0.326633,0.984925,0.930427
0.326633,0.98995,0.922435
0.326633,0.994975,0.913611
0.326633,1,0.903887
0.331658,0,0.00236981
0.331658,0.00502513,0.00267019
0.331658,0.0100503,0.00300853
0.331658,0.0150754,0.0033896
0.331658,0.0201005,0.00381875
0.331658,0.0251256,0.004302
0.331658,0.0301508,0.00484611
0.331658,0.0351759,0.00545866
0.331658,0.040201,0.00614815
0.331658,0.0452261,0.00692413
0.331658,0.0502513,0.00779728
0.331658,0.0552764,0.00877956
0.331658,0.0603015,0.00988436
0.331658,0.0653266,0.0111266
0.331658,0.0703518,0.012523
0.331658,0.0753769,0.0140922
0.331658,0.080402,0.0158548
0.331658,0.0854271,0.0178339
0.331658,0.0904523,0.0200551
0.331658,0.0954774,0.0225465
0.331658,0.100503,0.0253393
0.331658,0.105528,0.0284681
0.331658,0.110553,0.0319706
0.331658,0.115578,0.035888
0.331658,0.120603,0.0402655
0.331658,0.125628,0.0451519
0.331658,0.130653,0.0506
0.331658,0.135678,0.0566665
0.331658,0.140704,0.0634118
0.331658,0.145729,0.0708996
0.331658,0.150754,0.0791969
0.331658,0.155779,0.0883727
0.331658,0.160804,0.0984981
0.331658,0.165829,0.109644
0.331658,0.170854,0.121881
0.331658,0.175879,0.135275
0.331658,0.180905,0.149891
0.331658,0.18593,0.165783
0.331658,0.190955,0.182997
0.331658,0.19598,0.201567
0.331658,0.201005,0.22151
0.331658,0.20603,0.242826
0.331658,0.211055,0.265494
0.331658,0.21608,0.289469
0.331658,0.221106,0.314682
0.331658,0.226131,0.341037
0.331658,0.231156,0.368412
0.331658,0.236181,0.396662
0.331658,0.241206,0.425618
0.331658,0.246231,0.455094
0.331658,0.251256,0.484888
0.331658,0.256281,0.514789
0.331658,0.261307,0.544586
0.331658,0.266332,0.574066
0.331658,0.271357,0.603029
0.331658,0.276382,0.631287
0.331658,0.281407,0.658673
0.331658,0.286432,0.685039
0.331658,0.291457,0.710265
0.331658,0.296482,0.734254
0.331658,0.301508,0.756936
0.331658,0.306533,0.778267
0.331658,0.311558,0.798225
0.331658,0.316583,0.81681
0.331658,0.321608,0.834038
0.331658,0.326633,0.849944
0.331658,0.331658,0.864573
0.331658,0.336683,0.877981
0.331658,0.341709,0.89023
0.331658,0.346734,0.901387
0.331658,0.351759,0.911523
0.331658,0.356784,0.920709
0.331658,0.361809,0.929015
0.331658,0.366834,0.936511
0.331658,0.371859,0.943264
0.331658,0.376884,0.949338
0.331658,0.38191,0.954792
0.331658,0.386935,0.959685
0.331658,0.39196,0.964067
0.331658,0.396985,0.967989
0.331658,0.40201,0.971496
0.331658,0.407035,0.974629
0.331658,0.41206,0.977425
0.331658,0.417085,0.97992
0.331658,0.422111,0.982143
0.331658,0.427136,0.984125
0.331658,0.432161,0.98589
0.331658,0.437186,0.987461
0.331658,0.442211,0.988859
0.331658,0.447236,0.990103
0.331658,0.452261,0.991209
0.331658,0.457286,0.992193
0.331658,0.462312,0.993067
0.331658,0.467337,0.993844
0.331658,0.472362,0.994534
0.331658,0.477387,0.995148
0.331658,0.482412,0.995692
0.331658,0.487437,0.996176
0.331658,0.492462,0.996606
0.331658,0.497487,0.996988
0.331658,0.502513,0.997326
0.331658,0.507538,0.997627
0.331658,0.512563,0.997894
0.331658,0.517588,0.998131
0.331658,0.522613,0.998342
0.331658,0.527638,0.998528
0.331658,0.532663,0.998694
0.331658,0.537688,0.998841
0.331658,0.542714,0.998972
0.331658,0.547739,0.999088
0.331658,0.552764,0.99919
0.331658,0.557789,0.999282
0.331658,0.562814,0.999363
0.331658,0.567839,0.999434
0.331658,0.572864,0.999498
0.331658,0.577889,0.999555
0.331658,0.582915,0.999605
0.331658,0.58794,0.999649
0.331658,0.592965,0.999689
0.331658,0.59799,0.999724
0.331658,0.603015,0.999755
0.331658,0.60804,0.999783
0.331658,0.613065,0.999807
0.331658,0.61809,0.999829
0.331658,0.623116,0.999848
0.331658,0.628141,0.999865
0.331658,0.633166,0.999881
0.331658,0.638191,0.999894
0.331658,0.643216,0.999906
0.331658,0.648241,0.999917
0.331658,0.653266,0.999926
0.331658,0.658291,0.999934
0.331658,0.663317,0.999942
0.331658,0.668342,0.999948
0.331658,0.673367,0.999942
0.331658,0.678392,0.999935
0.331658,0.683417,0.999926
0.331658,0.688442,0.999917
0.331658,0.693467,0.999907
0.331658,0.698492,0.999895
0.331658,0.703518,0.999882
0.331658,0.708543,0.999868
0.331658,0.713568,0.999851
0.331658,0.718593,0.999833
0.331658,0.723618,0.999812
0.331658,0.728643,0.999789
0.331658,0.733668,0.999762
0.331658,0.738693,0.999733
0.331658,0.743719,0.999699
0.331658,0.748744,0.999662
0.331658,0.753769,0.99962
0.331658,0.758794,0.999573
0.331658,0.763819,0.999519
0.331658,0.768844,0.99946
0.331658,0.773869,0.999392
0.331658,0.778894,0.999317
0.331658,0.78392,0.999232
0.331658,0.788945,0.999136
0.331658,0.79397,0.999029
0.331658,0.798995,0.998908
0.331658,0.80402,0.998772
0.331658,0.809045,0.998619
0.331658,0.81407,0.998447
0.331658,0.819095,0.998254
0.331658,0.824121,0.998037
0.331658,0.829146,0.997794
0.331658,0.834171,0.99752
0.331658,0.839196,0.997211
0.331658,0.844221,0.996865
0.331658,0.849246,0.996476
0.331658,0.854271,0.996039
0.331658,0.859296,0.995548
0.331658,0.864322,0.994997
0.331658,0.869347,0.994377
0.331658,0.874372,0.993681
0.331658,0.879397,0.9929
0.331658,0.884422,0.992023
0.331658,0.889447,0.991039
0.331658,0.894472,0.989934
0.331658,0.899497,0.988694
0.331658,0.904523,0.987304
0.331658,0.909548,0.985746
0.331658,0.914573,0.983999
0.331658,0.919598,0.982043
0.331658,0.924623,0.979851
0.331658,0.929648,0.977399
0.331658,0.934673,0.974656
0.331658,0.939698,0.97159
0.331658,0.944724,0.968164
0.331658,0.949749,0.964341
0.331658,0.954774,0.960078
0.331658,0.959799,0.955329
0.331658,0.964824,0.950044
0.331658,0.969849,0.94417
0.331658,0.974874,0.937651
0.331658,0.979899,0.930427
0.331658,0.984925,0.922435
0.331658,0.98995,0.913611
0.331658,0.994975,0.903887
0.331658,1,0.893196
0.336683,0,0.00267019
0.336683,0.00502513,0.00300853
0.336683,0.0100503,0.0033896
0.336683,0.0150754,0.00381875
0.336683,0.0201005,0.004302
0.336683,0.0251256,0.00484611
0.336683,0.0301508,0.00545866
0.336683,0.0351759,0.00614815
0.336683,0.040201,0.00692413
0.336683,0.0452261,0.00779728
0.336683,0.0502513,0.00877956
0.336683,0.0552764,0.00988436
0.336683,0.0603015,0.0111266
0.336683,0.0653266,0.012523
0.336683,0.0703518,0.0140922
0.336683,0.0753769,0.0158548
0.336683,0.080402,0.0178339
0.336683,0.0854271,0.0200551
0.336683,0.0904523,0.0225465
0.336683,0.0954774,0.0253393
0.336683,0.100503,0.0284681
0.336683,0.105528,0.0319706
0.336683,0.110553,0.035888
0.336683,0.115578,0.0402655
0.336683,0.120603,0.0451519
0.336683,0.125628,0.0506
0.336683,0.130653,0.0566665
0.336683,0.135678,0.0634118
0.336683,0.140704,0.0708996
0.336683,0.145729,0.0791969
0.336683,0.150754,0.0883727
0.336683,0.155779,0.0984981
0.336683,0.160804,0.109644
0.336683,0.165829,0.121881
0.336683,0.170854,0.135275
0.336683,0.175879,0.149891
0.336683,0.180905,0.165783
0.336683,0.18593,0.182997
0.336683,0.190955,0.201567
0.336683,0.19598,0.22151
0.336683,0.201005,0.242826
0.336683,0.20603,0.265494
0.336683,0.211055,0.289469
0.336683,0.21608,0.314682
0.336683,0.221106,0.341037
0.336683,0.226131,0.368412
0.336683,0.231156,0.396662
0.336683,0.236181,0.425618
0.336683,0.241206,0.455094
0.336683,0.246231,0.484888
0.336683,0.251256,0.514789
0.336683,0.256281,0.544586
0.336683,0.261307,0.574066
0.336683,0.266332,0.603029
0.336683,0.271357,0.631287
0.336683,0.276382,0.658673
0.336683,0.281407,0.685039
0.336683,0.286432,0.710265
0.336683,0.291457,0.734254
0.336683,0.296482,0.756936
0.336683,0.301508,0.778267
0.336683,0.306533,0.798225
0.336683,0.311558,0.81681
0.336683,0.316583,0.834038
0.336683,0.321608,0.849944
0.336683,0.326633,0.864573
0.336683,0.331658,0.877981
0.336683,0.336683,0.89023
0.336683,0.341709,0.901387
0.336683,0.346734,0.911523
0.336683,0.351759,0.920709
0.336683,0.356784,0.929015
0.336683,0.361809,0.936511
0.336683,0.366834,0.943264
0.336683,0.371859,0.949338
0.336683,0.376884,0.954792
0.336683,0.38191,0.959685
0.336683,0.386935,0.964067
0.336683,0.39196,0.967989
0.336683,0.396985,0.971496
0.336683,0.40201,0.974629
0.336683,0.407035,0.977425
0.336683,0.41206,0.97992
0.336683,0.417085,0.982143
0.336683,0.422111,0.984125
0.336683,0.427136,0.98589
0.336683,0.432161,0.987461
0.336683,0.437186,0.988859
0.336683,0.442211,0.990103
