x,y,prob
0.105528,0.316583,0.667405
0.105528,0.321608,0.667405
0.105528,0.326633,0.667405
0.105528,0.331658,0.667405
0.105528,0.336683,0.667405
0.105528,0.341709,0.667405
0.105528,0.346734,0.667405
0.105528,0.351759,0.667405
0.105528,0.356784,0.667405
0.105528,0.361809,0.667405
0.105528,0.366834,0.667405
0.105528,0.371859,0.667405
0.105528,0.376884,0.667405
0.105528,0.38191,0.667405
0.105528,0.386935,0.667405
0.105528,0.39196,0.667405
0.105528,0.396985,0.667405
0.105528,0.40201,0.667405
0.105528,0.407035,0.667405
0.105528,0.41206,0.667405
0.105528,0.417085,0.667405
0.105528,0.422111,0.667405
0.105528,0.427136,0.667405
0.105528,0.432161,0.667405
0.105528,0.437186,0.667405
0.105528,0.442211,0.667405
0.105528,0.447236,0.667405
0.105528,0.452261,0.667405
0.105528,0.457286,0.667405
0.105528,0.462312,0.667405
0.105528,0.467337,0.667405
0.105528,0.472362,0.667405
0.105528,0.477387,0.667405
0.105528,0.482412,0.667405
0.105528,0.487437,0.667405
0.105528,0.492462,0.667405
0.105528,0.497487,0.667405
0.105528,0.502513,0.667405
0.105528,0.507538,0.667405
0.105528,0.512563,0.667405
0.105528,0.517588,0.667405
0.105528,0.522613,0.667405
0.105528,0.527638,0.667405
0.105528,0.532663,0.667405
0.105528,0.537688,0.667405
0.105528,0.542714,0.667405
0.105528,0.547739,0.667405
0.105528,0.552764,0.667405
0.105528,0.557789,0.667405
0.105528,0.562814,0.667405
0.105528,0.567839,0.667405
0.105528,0.572864,0.667405
0.105528,0.577889,0.667405
0.105528,0.582915,0.667405
0.105528,0.58794,0.667405
0.105528,0.592965,0.667405
0.105528,0.59799,0.667405
0.105528,0.603015,0.667405
0.105528,0.60804,0.667405
0.105528,0.613065,0.667405
0.105528,0.61809,0.667405
0.105528,0.623116,0.667405
0.105528,0.628141,0.667405
0.105528,0.633166,0.667405
0.105528,0.638191,0.667405
0.105528,0.643216,0.667405
0.105528,0.648241,0.667405
0.105528,0.653266,0.667405
0.105528,0.658291,0.667405
0.105528,0.663317,0.667405
0.105528,0.668342,0.667405
0.105528,0.673367,0.667405
0.105528,0.678392,0.667405
0.105528,0.683417,0.667405
0.105528,0.688442,0.667405
0.105528,0.693467,0.667405
0.105528,0.698492,0.667405
0.105528,0.703518,0.667405
0.105528,0.708543,0.667405
0.105528,0.713568,0.667405
0.105528,0.718593,0.667405
0.105528,0.723618,0.667405
0.105528,0.728643,0.667405
0.105528,0.733668,0.667405
0.105528,0.738693,0.667405
0.105528,0.743719,0.667405
0.105528,0.748744,0.667405
0.105528,0.753769,0.667405
0.105528,0.758794,0.667405
0.105528,0.763819,0.667405
0.105528,0.768844,0.667405
0.105528,0.773869,0.667405
0.105528,0.778894,0.667405
0.105528,0.78392,0.667405
0.105528,0.788945,0.667405
0.105528,0.79397,0.667405
0.105528,0.798995,0.667405
0.105528,0.80402,0.667405
0.105528,0.809045,0.667405
0.105528,0.81407,0.667405
0.105528,0.819095,0.667405
0.105528,0.824121,0.667405
0.105528,0.829146,0.667405
0.105528,0.834171,0.667405
0.105528,0.839196,0.667405
0.105528,0.844221,0.667405
0.105528,0.849246,0.667405
0.105528,0.854271,0.667405
0.105528,0.859296,0.667405
0.105528,0.864322,0.667405
0.105528,0.869347,0.667405
0.105528,0.874372,0.667405
0.105528,0.879397,0.667405
0.105528,0.884422,0.667405
0.105528,0.889447,0.667405
0.105528,0.894472,0.667405
0.105528,0.899497,0.667405
0.105528,0.904523,0.659542
0.105528,0.909548,0.645279
0.105528,0.914573,0.630753
0.105528,0.919598,0.615986
0.105528,0.924623,0.601003
0.105528,0.929648,0.585827
0.105528,0.934673,0.570487
0.105528,0.939698,0.55501
0.105528,0.944724,0.539426
0.105528,0.949749,0.523765
0.105528,0.954774,0.508056
0.105528,0.959799,0.492332
0.105528,0.964824,0.476623
0.105528,0.969849,0.460959
0.105528,0.974874,0.445373
0.105528,0.979899,0.429893
0.105528,0.984925,0.414549
0.105528,0.98995,0.39937
0.105528,0.994975,0.384381
0.105528,1,0.369608
0.110553,0,0.667405
0.110553,0.00502513,0.667405
0.110553,0.0100503,0.667405
0.110553,0.0150754,0.667405
0.110553,0.0201005,0.667405
0.110553,0.0251256,0.667405
0.110553,0.0301508,0.667405
0.110553,0.0351759,0.667405
0.110553,0.040201,0.667405
0.110553,0.0452261,0.667405
0.110553,0.0502513,0.667405
0.110553,0.0552764,0.667405
0.110553,0.0603015,0.667405
0.110553,0.0653266,0.667405
0.110553,0.0703518,0.667405
0.110553,0.0753769,0.667405
0.110553,0.080402,0.667405
0.110553,0.0854271,0.667405
0.110553,0.0904523,0.667405
0.110553,0.0954774,0.667405
0.110553,0.100503,0.667405
0.110553,0.105528,0.667405
0.110553,0.110553,0.667405
0.110553,0.115578,0.667405
0.110553,0.120603,0.667405
0.110553,0.125628,0.667405
0.110553,0.130653,0.667405
0.110553,0.135678,0.667405
0.110553,0.140704,0.667405
0.110553,0.145729,0.667405
0.110553,0.150754,0.667405
0.110553,0.155779,0.667405
0.110553,0.160804,0.667405
0.110553,0.165829,0.667405
0.110553,0.170854,0.667405
0.110553,0.175879,0.667405
0.110553,0.180905,0.667405
0.110553,0.18593,0.667405
0.110553,0.190955,0.667405
0.110553,0.19598,0.667405
0.110553,0.201005,0.667405
0.110553,0.20603,0.667405
0.110553,0.211055,0.667405
0.110553,0.21608,0.667405
0.110553,0.221106,0.667405
0.110553,0.226131,0.667405
0.110553,0.231156,0.667405
0.110553,0.236181,0.667405
0.110553,0.241206,0.667405
0.110553,0.246231,0.667405
0.110553,0.251256,0.667405
0.110553,0.256281,0.667405
0.110553,0.261307,0.667405
0.110553,0.266332,0.667405
0.110553,0.271357,0.667405
0.110553,0.276382,0.667405
0.110553,0.281407,0.667405
0.110553,0.286432,0.667405
0.110553,0.291457,0.667405
0.110553,0.296482,0.667405
0.110553,0.301508,0.667405
0.110553,0.306533,0.667405
0.110553,0.311558,0.667405
0.110553,0.316583,0.667405
0.110553,0.321608,0.667405
0.110553,0.326633,0.667405
0.110553,0.331658,0.667405
0.110553,0.336683,0.667405
0.110553,0.341709,0.667405
0.110553,0.346734,0.667405
0.110553,0.351759,0.667405
0.110553,0.356784,0.667405
0.110553,0.361809,0.667405
0.110553,0.366834,0.667405
0.110553,0.371859,0.667405
0.110553,0.376884,0.667405
0.110553,0.38191,0.667405
0.110553,0.386935,0.667405
0.110553,0.39196,0.667405
0.110553,0.396985,0.667405
0.110553,0.40201,0.667405
0.110553,0.407035,0.667405
0.110553,0.41206,0.667405
0.110553,0.417085,0.667405
0.110553,0.422111,0.667405
0.110553,0.427136,0.667405
0.110553,0.432161,0.667405
0.110553,0.437186,0.667405
0.110553,0.442211,0.667405
0.110553,0.447236,0.667405
0.110553,0.452261,0.667405
0.110553,0.457286,0.667405
0.110553,0.462312,0.667405
0.110553,0.467337,0.667405
0.110553,0.472362,0.667405
0.110553,0.477387,0.667405
0.110553,0.482412,0.667405
0.110553,0.487437,0.667405
0.110553,0.492462,0.667405
0.110553,0.497487,0.667405
0.110553,0.502513,0.667405
0.110553,0.507538,0.667405
0.110553,0.512563,0.667405
0.110553,0.517588,0.667405
0.110553,0.522613,0.667405
0.110553,0.527638,0.667405
0.110553,0.532663,0.667405
0.110553,0.537688,0.667405
0.110553,0.542714,0.667405
0.110553,0.547739,0.667405
0.110553,0.552764,0.667405
0.110553,0.557789,0.667405
0.110553,0.562814,0.667405
0.110553,0.567839,0.667405
0.110553,0.572864,0.667405
0.110553,0.577889,0.667405
0.110553,0.582915,0.667405
0.110553,0.58794,0.667405
0.110553,0.592965,0.667405
0.110553,0.59799,0.667405
0.110553,0.603015,0.667405
0.110553,0.60804,0.667405
0.110553,0.613065,0.667405
0.110553,0.61809,0.667405
0.110553,0.623116,0.667405
0.110553,0.628141,0.667405
0.110553,0.633166,0.667405
0.110553,0.638191,0.667405
0.110553,0.643216,0.667405
0.110553,0.648241,0.667405
0.110553,0.653266,0.667405
0.110553,0.658291,0.667405
0.110553,0.663317,0.667405
0.110553,0.668342,0.667405
0.110553,0.673367,0.667405
0.110553,0.678392,0.667405
0.110553,0.683417,0.667405
0.110553,0.688442,0.667405
0.110553,0.693467,0.667405
0.110553,0.698492,0.667405
0.110553,0.703518,0.667405
0.110553,0.708543,0.667405
0.110553,0.713568,0.667405
0.110553,0.718593,0.667405
0.110553,0.723618,0.667405
0.110553,0.728643,0.667405
0.110553,0.733668,0.667405
0.110553,0.738693,0.667405
0.110553,0.743719,0.667405
0.110553,0.748744,0.667405
0.110553,0.753769,0.667405
0.110553,0.758794,0.667405
0.110553,0.763819,0.667405
0.110553,0.768844,0.667405
0.110553,0.773869,0.667405
0.110553,0.778894,0.667405
0.110553,0.78392,0.667405
0.110553,0.788945,0.667405
0.110553,0.79397,0.667405
0.110553,0.798995,0.667405
0.110553,0.80402,0.667405
0.110553,0.809045,0.667405
0.110553,0.81407,0.667405
0.110553,0.819095,0.667405
0.110553,0.824121,0.667405
0.110553,0.829146,0.667405
0.110553,0.834171,0.667405
0.110553,0.839196,0.667405
0.110553,0.844221,0.667405
0.110553,0.849246,0.667405
0.110553,0.854271,0.667405
0.110553,0.859296,0.667405
0.110553,0.864322,0.667405
0.110553,0.869347,0.667405
0.110553,0.874372,0.667405
0.110553,0.879397,0.667405
0.110553,0.884422,0.667405
0.110553,0.889447,0.667405
0.110553,0.894472,0.667405
0.110553,0.899497,0.659471
0.110553,0.904523,0.645207
0.110553,0.909548,0.63068
0.110553,0.914573,0.615912
0.110553,0.919598,0.600927
0.110553,0.924623,0.585751
0.110553,0.929648,0.57041
0.110553,0.934673,0.554932
0.110553,0.939698,0.539348
0.110553,0.944724,0.523686
0.110553,0.949749,0.507977
0.110553,0.954774,0.492253
0.110553,0.959799,0.476544
0.110553,0.964824,0.460881
0.110553,0.969849,0.445295
0.110553,0.974874,0.429816
0.110553,0.979899,0.414473
0.110553,0.984925,0.399294
0.110553,0.98995,0.384306
0.110553,0.994975,0.369535
0.110553,1,0.355004
0.115578,0,0.667405
0.115578,0.00502513,0.667405
0.115578,0.0100503,0.667405
0.115578,0.0150754,0.667405
0.115578,0.0201005,0.667405
0.115578,0.0251256,0.667405
0.115578,0.0301508,0.667405
0.115578,0.0351759,0.667405
0.115578,0.040201,0.667405
0.115578,0.0452261,0.667405
0.115578,0.0502513,0.667405
0.115578,0.0552764,0.667405
0.115578,0.0603015,0.667405
0.115578,0.0653266,0.667405
0.115578,0.0703518,0.667405
0.115578,0.0753769,0.667405
0.115578,0.080402,0.667405
0.115578,0.0854271,0.667405
0.115578,0.0904523,0.667405
0.115578,0.0954774,0.667405
0.115578,0.100503,0.667405
0.115578,0.105528,0.667405
0.115578,0.110553,0.667405
0.115578,0.115578,0.667405
0.115578,0.120603,0.667405
0.115578,0.125628,0.667405
0.115578,0.130653,0.667405
0.115578,0.135678,0.667405
0.115578,0.140704,0.667405
0.115578,0.145729,0.667405
0.115578,0.150754,0.667405
0.115578,0.155779,0.667405
0.115578,0.160804,0.667405
0.115578,0.165829,0.667405
0.115578,0.170854,0.667405
0.115578,0.175879,0.667405
0.115578,0.180905,0.667405
0.115578,0.18593,0.667405
0.115578,0.190955,0.667405
0.115578,0.19598,0.667405
0.115578,0.201005,0.667405
0.115578,0.20603,0.667405
0.115578,0.211055,0.667405
0.115578,0.21608,0.667405
0.115578,0.221106,0.667405
0.115578,0.226131,0.667405
0.115578,0.231156,0.667405
0.115578,0.236181,0.667405
0.115578,0.241206,0.667405
0.115578,0.246231,0.667405
0.115578,0.251256,0.667405
0.115578,0.256281,0.667405
0.115578,0.261307,0.667405
0.115578,0.266332,0.667405
0.115578,0.271357,0.667405
0.115578,0.276382,0.667405
0.115578,0.281407,0.667405
0.115578,0.286432,0.667405
0.115578,0.291457,0.667405
0.115578,0.296482,0.667405
0.115578,0.301508,0.667405
0.115578,0.306533,0.667405
0.115578,0.311558,0.667405
0.115578,0.316583,0.667405
0.115578,0.321608,0.667405
0.115578,0.326633,0.667405
0.115578,0.331658,0.667405
0.115578,0.336683,0.667405
0.115578,0.341709,0.667405
0.115578,0.346734,0.667405
0.115578,0.351759,0.667405
0.115578,0.356784,0.667405
0.115578,0.361809,0.667405
0.115578,0.366834,0.667405
0.115578,0.371859,0.667405
0.115578,0.376884,0.667405
0.115578,0.38191,0.667405
0.115578,0.386935,0.667405
0.115578,0.39196,0.667405
0.115578,0.396985,0.667405
0.115578,0.40201,0.667405
0.115578,0.407035,0.667405
0.115578,0.41206,0.667405
0.115578,0.417085,0.667405
0.115578,0.422111,0.667405
0.115578,0.427136,0.667405
0.115578,0.432161,0.667405
0.115578,0.437186,0.667405
0.115578,0.442211,0.667405
0.115578,0.447236,0.667405
0.115578,0.452261,0.667405
0.115578,0.457286,0.667405
0.115578,0.462312,0.667405
0.115578,0.467337,0.667405
0.115578,0.472362,0.667405
0.115578,0.477387,0.667405
0.115578,0.482412,0.667405
0.115578,0.487437,0.667405
0.115578,0.492462,0.667405
0.115578,0.497487,0.667405
0.115578,0.502513,0.667405
0.115578,0.507538,0.667405
0.115578,0.512563,0.667405
0.115578,0.517588,0.667405
0.115578,0.522613,0.667405
0.115578,0.527638,0.667405
0.115578,0.532663,0.667405
0.115578,0.537688,0.667405
0.115578,0.542714,0.667405
0.115578,0.547739,0.667405
0.115578,0.552764,0.667405
0.115578,0.557789,0.667405
0.115578,0.562814,0.667405
0.115578,0.567839,0.667405
0.115578,0.572864,0.667405
0.115578,0.577889,0.667405
0.115578,0.582915,0.667405
0.115578,0.58794,0.667405
0.115578,0.592965,0.667405
0.115578,0.59799,0.667405
0.115578,0.603015,0.667405
0.115578,0.60804,0.667405
0.115578,0.613065,0.667405
0.115578,0.61809,0.667405
0.115578,0.623116,0.667405
0.115578,0.628141,0.667405
0.115578,0.633166,0.667405
0.115578,0.638191,0.667405
0.115578,0.643216,0.667405
0.115578,0.648241,0.667405
0.115578,0.653266,0.667405
0.115578,0.658291,0.667405
0.115578,0.663317,0.667405
0.115578,0.668342,0.667405
0.115578,0.673367,0.667405
0.115578,0.678392,0.667405
0.115578,0.683417,0.667405
0.115578,0.688442,0.667405
0.115578,0.693467,0.667405
0.115578,0.698492,0.667405
0.115578,0.703518,0.667405
0.115578,0.708543,0.667405
0.115578,0.713568,0.667405
0.115578,0.718593,0.667405
0.115578,0.723618,0.667405
0.115578,0.728643,0.667405
0.115578,0.733668,0.667405
0.115578,0.738693,0.667405
0.115578,0.743719,0.667405
0.115578,0.748744,0.667405
0.115578,0.753769,0.667405
0.115578,0.758794,0.667405
0.115578,0.763819,0.667405
0.115578,0.768844,0.667405
0.115578,0.773869,0.667405
0.115578,0.778894,0.667405
0.115578,0.78392,0.667405
0.115578,0.788945,0.667405
0.115578,0.79397,0.667405
0.115578,0.798995,0.667405
0.115578,0.80402,0.667405
0.115578,0.809045,0.667405
0.115578,0.81407,0.667405
0.115578,0.819095,0.667405
0.115578,0.824121,0.667405
0.115578,0.829146,0.667405
0.115578,0.834171,0.667405
0.115578,0.839196,0.667405
0.115578,0.844221,0.667405
0.115578,0.849246,0.667405
0.115578,0.854271,0.667405
0.115578,0.859296,0.667405
0.115578,0.864322,0.667405
0.115578,0.869347,0.667405
0.115578,0.874372,0.667405
0.115578,0.879397,0.667405
0.115578,0.884422,0.667405
0.115578,0.889447,0.667405
0.115578,0.894472,0.6594
0.115578,0.899497,0.645135
0.115578,0.904523,0.630606
0.115578,0.909548,0.615837
0.115578,0.914573,0.600851
0.115578,0.919598,0.585674
0.115578,0.924623,0.570332
0.115578,0.929648,0.554854
0.115578,0.934673,0.539269
0.115578,0.939698,0.523607
0.115578,0.944724,0.507898
0.115578,0.949749,0.492174
0.115578,0.954774,0.476465
0.115578,0.959799,0.460802
0.115578,0.964824,0.445217
0.115578,0.969849,0.429738
0.115578,0.974874,0.414396
0.115578,0.979899,0.399218
0.115578,0.984925,0.384231
0.115578,0.98995,0.369461
0.115578,0.994975,0.354931
0.115578,1,0.340664
0.120603,0,0.667405
0.120603,0.00502513,0.667405
0.120603,0.0100503,0.667405
0.120603,0.0150754,0.667405
0.120603,0.0201005,0.667405
0.120603,0.0251256,0.667405
0.120603,0.0301508,0.667405
0.120603,0.0351759,0.667405
0.120603,0.040201,0.667405
0.120603,0.0452261,0.667405
0.120603,0.0502513,0.667405
0.120603,0.0552764,0.667405
0.120603,0.0603015,0.667405
0.120603,0.0653266,0.667405
0.120603,0.0703518,0.667405
0.120603,0.0753769,0.667405
0.120603,0.080402,0.667405
0.120603,0.0854271,0.667405
0.120603,0.0904523,0.667405
0.120603,0.0954774,0.667405
0.120603,0.100503,0.667405
0.120603,0.105528,0.667405
0.120603,0.110553,0.667405
0.120603,0.115578,0.667405
0.120603,0.120603,0.667405
0.120603,0.125628,0.667405
0.120603,0.130653,0.667405
0.120603,0.135678,0.667405
0.120603,0.140704,0.667405
0.120603,0.145729,0.667405
0.120603,0.150754,0.667405
0.120603,0.155779,0.667405
0.120603,0.160804,0.667405
0.120603,0.165829,0.667405
0.120603,0.170854,0.667405
0.120603,0.175879,0.667405
0.120603,0.180905,0.667405
0.120603,0.18593,0.667405
0.120603,0.190955,0.667405
0.120603,0.19598,0.667405
0.120603,0.201005,0.667405
0.120603,0.20603,0.667405
0.120603,0.211055,0.667405
0.120603,0.21608,0.667405
0.120603,0.221106,0.667405
0.120603,0.226131,0.667405
0.120603,0.231156,0.667405
0.120603,0.236181,0.667405
0.120603,0.241206,0.667405
0.120603,0.246231,0.667405
0.120603,0.251256,0.667405
0.120603,0.256281,0.667405
0.120603,0.261307,0.667405
0.120603,0.266332,0.667405
0.120603,0.271357,0.667405
0.120603,0.276382,0.667405
0.120603,0.281407,0.667405
0.120603,0.286432,0.667405
0.120603,0.291457,0.667405
0.120603,0.296482,0.667405
0.120603,0.301508,0.667405
0.120603,0.306533,0.667405
0.120603,0.311558,0.667405
0.120603,0.316583,0.667405
0.120603,0.321608,0.667405
0.120603,0.326633,0.667405
0.120603,0.331658,0.667405
0.120603,0.336683,0.667405
0.120603,0.341709,0.667405
0.120603,0.346734,0.667405
0.120603,0.351759,0.667405
0.120603,0.356784,0.667405
0.120603,0.361809,0.667405
0.120603,0.366834,0.667405
0.120603,0.371859,0.667405
0.120603,0.376884,0.667405
0.120603,0.38191,0.667405
0.120603,0.386935,0.667405
0.120603,0.39196,0.667405
0.120603,0.396985,0.667405
0.120603,0.40201,0.667405
0.120603,0.407035,0.667405
0.120603,0.41206,0.667405
0.120603,0.417085,0.667405
0.120603,0.422111,0.667405
0.120603,0.427136,0.667405
0.120603,0.432161,0.667405
0.120603,0.437186,0.667405
0.120603,0.442211,0.667405
0.120603,0.447236,0.667405
0.120603,0.452261,0.667405
0.120603,0.457286,0.667405
0.120603,0.462312,0.667405
0.120603,0.467337,0.667405
0.120603,0.472362,0.667405
0.120603,0.477387,0.667405
0.120603,0.482412,0.667405
0.120603,0.487437,0.667405
0.120603,0.492462,0.667405
0.120603,0.497487,0.667405
0.120603,0.502513,0.667405
0.120603,0.507538,0.667405
0.120603,0.512563,0.667405
0.120603,0.517588,0.667405
0.120603,0.522613,0.667405
0.120603,0.527638,0.667405
0.120603,0.532663,0.667405
0.120603,0.537688,0.667405
0.120603,0.542714,0.667405
0.120603,0.547739,0.667405
0.120603,0.552764,0.667405
0.120603,0.557789,0.667405
0.120603,0.562814,0.667405
0.120603,0.567839,0.667405
0.120603,0.572864,0.667405
0.120603,0.577889,0.667405
0.120603,0.582915,0.667405
0.120603,0.58794,0.667405
0.120603,0.592965,0.667405
0.120603,0.59799,0.667405
0.120603,0.603015,0.667405
0.120603,0.60804,0.667405
0.120603,0.613065,0.667405
0.120603,0.61809,0.667405
0.120603,0.623116,0.667405
0.120603,0.628141,0.667405
0.120603,0.633166,0.667405
0.120603,0.638191,0.667405
0.120603,0.643216,0.667405
0.120603,0.648241,0.667405
0.120603,0.653266,0.667405
0.120603,0.658291,0.667405
0.120603,0.663317,0.667405
0.120603,0.668342,0.667405
0.120603,0.673367,0.667405
0.120603,0.678392,0.667405
0.120603,0.683417,0.667405
0.120603,0.688442,0.667405
0.120603,0.693467,0.667405
0.120603,0.698492,0.667405
0.120603,0.703518,0.667405
0.120603,0.708543,0.667405
0.120603,0.713568,0.667405
0.120603,0.718593,0.667405
0.120603,0.723618,0.667405
0.120603,0.728643,0.667405
0.120603,0.733668,0.667405
0.120603,0.738693,0.667405
0.120603,0.743719,0.667405
0.120603,0.748744,0.667405
0.120603,0.753769,0.667405
0.120603,0.758794,0.667405
0.120603,0.763819,0.667405
0.120603,0.768844,0.667405
0.120603,0.773869,0.667405
0.120603,0.778894,0.667405
0.120603,0.78392,0.667405
0.120603,0.788945,0.667405
0.120603,0.79397,0.667405
0.120603,0.798995,0.667405
0.120603,0.80402,0.667405
0.120603,0.809045,0.667405
0.120603,0.81407,0.667405
0.120603,0.819095,0.667405
0.120603,0.824121,0.667405
0.120603,0.829146,0.667405
0.120603,0.834171,0.667405
0.120603,0.839196,0.667405
0.120603,0.844221,0.667405
0.120603,0.849246,0.667405
0.120603,0.854271,0.667405
0.120603,0.859296,0.667405
0.120603,0.864322,0.667405
0.120603,0.869347,0.667405
0.120603,0.874372,0.667405
0.120603,0.879397,0.667405
0.120603,0.884422,0.667405
0.120603,0.889447,0.659329
0.120603,0.894472,0.645062
0.120603,0.899497,0.630532
0.120603,0.904523,0.615762
0.120603,0.909548,0.600775
0.120603,0.914573,0.585597
0.120603,0.919598,0.570255
0.120603,0.924623,0.554776
0.120603,0.929648,0.539191
0.120603,0.934673,0.523528
0.120603,0.939698,0.507819
0.120603,0.944724,0.492095
0.120603,0.949749,0.476386
0.120603,0.954774,0.460724
0.120603,0.959799,0.445139
0.120603,0.964824,0.429661
0.120603,0.969849,0.414319
0.120603,0.974874,0.399142
0.120603,0.979899,0.384156
0.120603,0.984925,0.369387
0.120603,0.98995,0.354859
0.120603,0.994975,0.340593
0.120603,1,0.326611
0.125628,0,0.667405
0.125628,0.00502513,0.667405
0.125628,0.0100503,0.667405
0.125628,0.0150754,0.667405
0.125628,0.0201005,0.667405
0.125628,0.0251256,0.667405
0.125628,0.0301508,0.667405
0.125628,0.0351759,0.667405
0.125628,0.040201,0.667405
0.125628,0.0452261,0.667405
0.125628,0.0502513,0.667405
0.125628,0.0552764,0.667405
0.125628,0.0603015,0.667405
0.125628,0.0653266,0.667405
0.125628,0.0703518,0.667405
0.125628,0.0753769,0.667405
0.125628,0.080402,0.667405
0.125628,0.0854271,0.667405
0.125628,0.0904523,0.667405
0.125628,0.0954774,0.667405
0.125628,0.100503,0.667405
0.125628,0.105528,0.667405
0.125628,0.110553,0.667405
0.125628,0.115578,0.667405
0.125628,0.120603,0.667405
0.125628,0.125628,0.667405
0.125628,0.130653,0.667405
0.125628,0.135678,0.667405
0.125628,0.140704,0.667405
0.125628,0.145729,0.667405
0.125628,0.150754,0.667405
0.125628,0.155779,0.667405
0.125628,0.160804,0.667405
0.125628,0.165829,0.667405
0.125628,0.170854,0.667405
0.125628,0.175879,0.667405
0.125628,0.180905,0.667405
0.125628,0.18593,0.667405
0.125628,0.190955,0.667405
0.125628,0.19598,0.667405
0.125628,0.201005,0.667405
0.125628,0.20603,0.667405
0.125628,0.211055,0.667405
0.125628,0.21608,0.667405
0.125628,0.221106,0.667405
0.125628,0.226131,0.667405
0.125628,0.231156,0.667405
0.125628,0.236181,0.667405
0.125628,0.241206,0.667405
0.125628,0.246231,0.667405
0.125628,0.251256,0.667405
0.125628,0.256281,0.667405
0.125628,0.261307,0.667405
0.125628,0.266332,0.667405
0.125628,0.271357,0.667405
0.125628,0.276382,0.667405
0.125628,0.281407,0.667405
0.125628,0.286432,0.667405
0.125628,0.291457,0.667405
0.125628,0.296482,0.667405
0.125628,0.301508,0.667405
0.125628,0.306533,0.667405
0.125628,0.311558,0.667405
0.125628,0.316583,0.667405
0.125628,0.321608,0.667405
0.125628,0.326633,0.667405
0.125628,0.331658,0.667405
0.125628,0.336683,0.667405
0.125628,0.341709,0.667405
0.125628,0.346734,0.667405
0.125628,0.351759,0.667405
0.125628,0.356784,0.667405
0.125628,0.361809,0.667405
0.125628,0.366834,0.667405
0.125628,0.371859,0.667405
0.125628,0.376884,0.667405
0.125628,0.38191,0.667405
0.125628,0.386935,0.667405
0.125628,0.39196,0.667405
0.125628,0.396985,0.667405
0.125628,0.40201,0.667405
0.125628,0.407035,0.667405
0.125628,0.41206,0.667405
0.125628,0.417085,0.667405
0.125628,0.422111,0.667405
0.125628,0.427136,0.667405
0.125628,0.432161,0.667405
0.125628,0.437186,0.667405
0.125628,0.442211,0.667405
0.125628,0.447236,0.667405
0.125628,0.452261,0.667405
0.125628,0.457286,0.667405
0.125628,0.462312,0.667405
0.125628,0.467337,0.667405
0.125628,0.472362,0.667405
0.125628,0.477387,0.667405
0.125628,0.482412,0.667405
0.125628,0.487437,0.667405
0.125628,0.492462,0.667405
0.125628,0.497487,0.667405
0.125628,0.502513,0.667405
0.125628,0.507538,0.667405
0.125628,0.512563,0.667405
0.125628,0.517588,0.667405
0.125628,0.522613,0.667405
0.125628,0.527638,0.667405
0.125628,0.532663,0.667405
0.125628,0.537688,0.667405
0.125628,0.542714,0.667405
0.125628,0.547739,0.667405
0.125628,0.552764,0.667405
0.125628,0.557789,0.667405
0.125628,0.562814,0.667405
0.125628,0.567839,0.667405
0.125628,0.572864,0.667405
0.125628,0.577889,0.667405
0.125628,0.582915,0.667405
0.125628,0.58794,0.667405
0.125628,0.592965,0.667405
0.125628,0.59799,0.667405
0.125628,0.603015,0.667405
0.125628,0.60804,0.667405
0.125628,0.613065,0.667405
0.125628,0.61809,0.667405
0.125628,0.623116,0.667405
0.125628,0.628141,0.667405
0.125628,0.633166,0.667405
0.125628,0.638191,0.667405
0.125628,0.643216,0.667405
0.125628,0.648241,0.667405
0.125628,0.653266,0.667405
0.125628,0.658291,0.667405
0.125628,0.663317,0.667405
0.125628,0.668342,0.667405
0.125628,0.673367,0.667405
0.125628,0.678392,0.667405
0.125628,0.683417,0.667405
0.125628,0.688442,0.667405
0.125628,0.693467,0.667405
0.125628,0.698492,0.667405
0.125628,0.703518,0.667405
0.125628,0.708543,0.667405
0.125628,0.713568,0.667405
0.125628,0.718593,0.667405
0.125628,0.723618,0.667405
0.125628,0.728643,0.667405
0.125628,0.733668,0.667405
0.125628,0.738693,0.667405
0.125628,0.743719,0.667405
0.125628,0.748744,0.667405
0.125628,0.753769,0.667405
0.125628,0.758794,0.667405
0.125628,0.763819,0.667405
0.125628,0.768844,0.667405
0.125628,0.773869,0.667405
0.125628,0.778894,0.667405
0.125628,0.78392,0.667405
0.125628,0.788945,0.667405
0.125628,0.79397,0.667405
0.125628,0.798995,0.667405
0.125628,0.80402,0.667405
0.125628,0.809045,0.667405
0.125628,0.81407,0.667405
0.125628,0.819095,0.667405
0.125628,0.824121,0.667405
0.125628,0.829146,0.667405
0.125628,0.834171,0.667405
0.125628,0.839196,0.667405
0.125628,0.844221,0.667405
0.125628,0.849246,0.667405
0.125628,0.854271,0.667405
0.125628,0.859296,0.667405
0.125628,0.864322,0.667405
0.125628,0.869347,0.667405
0.125628,0.874372,0.667405
0.125628,0.879397,0.667405
0.125628,0.884422,0.659258
0.125628,0.889447,0.64499
0.125628,0.894472,0.630459
0.125628,0.899497,0.615687
0.125628,0.904523,0.600699
0.125628,0.909548,0.58552
0.125628,0.914573,0.570177
0.125628,0.919598,0.554698
0.125628,0.924623,0.539112
0.125628,0.929648,0.523449
0.125628,0.934673,0.50774
0.125628,0.939698,0.492016
0.125628,0.944724,0.476307
0.125628,0.949749,0.460645
0.125628,0.954774,0.445061
0.125628,0.959799,0.429583
